MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup
0.65617194443505,49.0,0.19728601252609604,0.8456375838926175,6.760414691083428,0.43800695249130933
0.6737094866674702,52.0,0.20483046911286576,0.9168399168399168,7.0630481633881725,0.3775684931506849
0.586062957950271,48.0,0.17429760665972946,0.8190709046454767,6.933423025730715,0.32651072124756336
0.3184537311185346,49.0,0.1987915407854985,0.8989071038251366,6.625392368007956,0.4363395225464191
1.0044114932692827,51.0,0.20112570356472795,0.9337979094076656,7.1372784372603855,0.4260731319554849
0.3961552387823867,49.0,0.21728395061728395,0.9361702127659575,6.345636360828596,0.4631578947368421
0.09276148008131108,48.0,0.20800889877641823,0.8657407407407408,6.894670039433482,0.37892603850050655
0.34380244771605756,52.0,0.26671078755790867,1.0333333333333332,6.803505257608338,0.44728079911209767
1.247032293786383,52.0,0.21020408163265308,0.9363636363636364,6.535241271013659,0.44847605224963716
0.9515806526526026,52.0,0.28618421052631576,0.9734265734265733,7.227662498728654,0.5054466230936819
0.7408891765453665,52.0,0.23723723723723722,0.9427207637231503,6.852242569051878,0.4175475687103594
0.25091434825956627,51.0,0.266025641025641,0.8006430868167203,6.248042874508429,0.4816247582205029
0.024692612590371414,49.0,0.2650771388499299,0.9356435643564356,6.135564891081739,0.40909090909090906
1.3773292947342408,52.0,0.20842105263157898,0.9801980198019803,6.1463292576688975,0.42398286937901497
1.1027702988167734,52.0,0.20235620235620236,0.9389067524115756,6.492239835020471,0.4424242424242424
0.9846220512504225,52.0,0.23067632850241543,0.9095238095238096,6.576469569048224,0.532033426183844
0.7060634058264915,50.0,0.27022222222222225,0.9440993788819877,6.423246963533519,0.49350649350649356
0.550892132979074,43.0,0.2512413108242304,0.8108974358974359,6.324358962381311,0.4534050179211469
-0.050661914802227995,40.0,0.25641025641025644,0.8205128205128205,6.0473721790462776,0.3782505910165485
0.5738004229273791,40.0,0.37209302325581395,0.9386666666666666,6.551080335043404,0.5028571428571429
-0.0814269986957292,21.0,0.48883928571428575,0.9668874172185431,6.5998704992128365,0.5959183673469387
0.40846061708796283,43.0,0.2178800856531049,0.8925438596491229,6.966967138613983,0.38360037700282756
0.10508047645050744,41.0,0.22353306426575595,0.8440797186400938,7.580189417944541,0.3675344563552833
0.22114154864353672,52.0,0.24539877300613497,0.8771929824561404,7.057897937411856,0.34423407917383825
0.4761099476774963,52.0,0.19914529914529916,0.9914893617021278,6.55250788703459,0.3323823109843081
0.34451126543782423,52.0,0.2328042328042328,0.9053497942386831,6.3561076606958915,0.3819444444444444
0.40925790634686066,52.0,0.20920840064620355,0.8993055555555556,6.432940092739179,0.41639871382636656
-0.20187141603867,52.0,0.1638683680322364,0.7283582089552239,6.590301048196686,0.33516483516483514
0.19647097989837425,52.0,0.2191780821917808,0.8914956011730206,6.97914527506881,0.28305400372439476
0.9409833444645266,2.0,0.36075949367088606,1.3255813953488371,4.543294782270004,0.6063829787234043
1.2216850129245065,52.0,0.16681534344335414,0.886255924170616,6.317164686747284,0.33754512635379064
1.811284280159064,49.0,0.17037037037037037,0.793103448275862,4.454347296253507,0.26744186046511625
-0.1041390397411454,50.0,0.16052631578947368,0.6421052631578947,5.932245187448011,0.3236074270557029
0.1747932903731631,52.0,0.12990196078431374,0.6708860759493671,6.255750041753367,0.3051823416506718
0.953123981919504,48.0,0.1606280193236715,0.7307692307692307,5.971261839790462,0.3392857142857143
0.1541792508476743,52.0,0.18514851485148515,0.8947368421052632,6.403574197934815,0.3096026490066225
-0.21616793757778455,48.0,0.2281786941580756,0.9378531073446328,6.669498089857879,0.4213197969543147
0.9591203098495107,52.0,0.14313534566699124,0.6024590163934426,6.198478716492308,0.29878048780487804
0.6160501301749783,52.0,0.14335664335664336,0.7522935779816513,5.6131281063880705,0.29927007299270075
-0.01999864650668997,46.0,0.21813637986433415,0.9487577639751553,7.508238774678663,0.3351618211738892
0.5720524171818866,26.0,0.16536458333333334,0.8355263157894737,5.971261839790462,0.3239795918367347
-0.3166303944076736,46.0,0.2962566844919786,0.9326599326599327,6.366470447731438,0.47594501718213056
0.5596157879354227,49.0,0.18009478672985782,0.7450980392156863,6.327936783729195,0.2714285714285714
-0.6933472005626123,46.0,0.5833333333333334,1.75,2.8903717578961645,0.38888888888888884
0.9094675065260296,20.0,0.1592814371257485,0.8260869565217391,5.66988092298052,0.45862068965517244
-0.07893498808814227,17.0,0.35489086499595796,0.9502164502164502,6.635946555686647,0.5761154855643045
0.8946175561926608,36.0,0.17467398764584763,0.9056939501779359,7.119635638017636,0.4118122977346278
0.10535051560782595,19.0,0.17149958574979288,0.8518518518518517,6.580639137284949,0.2871012482662968
-0.21989882114932072,23.0,0.1862464183381089,0.8689839572192514,6.960347729101308,0.3083491461100569
0.698830997028243,38.0,0.22660818713450293,0.8806818181818181,5.840641657373398,0.45058139534883723
0.4054651081081644,17.0,0.31277056277056275,1.0,6.411818267709897,0.4745484400656814
0.1541792508476743,52.0,0.26666666666666666,1.0,5.209486152841421,0.30601092896174864
0.4192365121920823,52.0,0.25588235294117645,0.8969072164948453,5.298317366548036,0.43500000000000005
-0.21381222388532545,52.0,0.40155440414507776,0.9451219512195121,5.846438775057725,0.44797687861271673
0.592663641981623,35.0,0.17827004219409281,0.9184782608695652,6.1463292576688975,0.36188436830835113
0.8789211044041512,52.0,0.14877102199223805,0.8041958041958043,5.932245187448011,0.30503978779840846
-0.02326862693935433,40.0,0.4318181818181818,0.8425720620842572,6.366470447731438,0.6529209621993127
-0.2744368457017603,10.0,0.37714285714285717,0.9482758620689656,6.302618975744905,0.6043956043956044
-0.028193734370781983,10.0,0.3714285714285714,0.9285714285714286,4.8283137373023015,0.312
0.21784956285310014,52.0,0.3413654618473896,1.0897435897435899,5.981414211254481,0.21464646464646464
0.7389805969031175,16.0,0.3641851106639839,0.9234693877551021,6.684611727667927,0.45249999999999996
-0.14294700931993304,52.0,0.40930232558139534,1.0114942528735633,6.806829360392176,0.09734513274336283
-0.2876820724517809,52.0,0.35416666666666663,1.096774193548387,5.25227342804663,0.1780104712041885
0.9690349731290149,27.0,0.28625592417061607,0.8703170028818444,6.576469569048224,0.42061281337047357
0.6139416223789702,39.0,0.27230320699708455,0.7495987158908507,7.190676034332207,0.3519216277317257
0.6979356972917424,36.0,0.4359166823043723,0.9378280177634236,8.15162164696975,0.6696454309599308
1.0418655547822213,31.0,0.2567449956483899,0.8865514650638618,7.6246189861593985,0.576171875
0.6962423854672478,29.0,0.27164179104477615,0.8504672897196262,5.308267697401205,0.45049504950495045
0.1976205940831238,22.0,0.33948940793047255,0.984251968503937,7.6128310304073565,0.6175889328063241
0.9595034662969737,37.0,0.2697495183044316,0.9032258064516129,7.516433302915632,0.5331882480957563
0.9127645220975968,29.0,0.26847079037800686,0.884016973125884,7.742402021815782,0.5425347222222222
1.1686668186184481,28.0,0.25783672063382707,0.933873986275733,7.848933726364071,0.5840811548966055
1.1394342831883648,39.0,0.26697892271662765,0.9421487603305786,5.963579343618446,0.5861182519280206
0.9475955817025675,52.0,0.28445475638051043,0.8744650499286734,6.796823718274855,0.6849162011173184
1.0440152974648906,34.0,0.3047181059444728,0.9346917450365726,7.896924656268864,0.665303086649312
1.5954606845032409,52.0,0.16169648774022533,1.0844444444444445,6.513230110912307,0.3620178041543027
1.1856153322896836,52.0,0.22507403751233956,0.946058091286307,6.5638555265321274,0.6431593794076164
1.1534476359067163,52.0,0.24004550625711032,0.9173913043478261,6.530877627725885,0.6151603498542274
1.3609765531356006,52.0,0.20626256822752081,0.9560585885486019,7.275172319452771,0.49722991689750695
1.3625906344206553,28.0,0.24033563080611328,0.9380116959064329,7.326465613840322,0.5276315789473685
1.6276117630129647,52.0,0.17766853932584267,0.8754325259515571,6.309918278226516,0.46
0.9718767991137006,32.0,0.2683118928852717,0.930783242258652,7.498869733976931,0.5658914728682171
1.1063489500398316,26.0,0.30740085880272794,1.0175585284280937,7.466799475018602,0.6958261863922242
1.1468943872861581,52.0,0.21843434343434343,0.9284436493738819,6.844815479208263,0.5527156549520766
1.2447883988257111,35.0,0.2616243025418475,0.9859813084112149,6.51471269087253,0.6251851851851852
1.1451459405736646,52.0,0.2275215011727912,1.013937282229965,6.280395838960195,0.5449438202247191
0.8851715128152852,28.0,0.3307447232178415,0.9491428571428572,7.846980982138788,0.6493354182955433
1.1280739988177286,52.0,0.24749403341288784,0.9384615384615383,7.487733761436444,0.5806270996640538
1.768081341873478,50.0,0.14831013916500996,0.9348370927318296,6.877296071497429,0.3845360824742268
1.6652131479015146,47.0,0.15275590551181104,1.0682819383259912,7.001245622069476,0.441712204007286
1.7843991148217626,41.0,0.14596273291925466,0.9261083743842364,6.677083461247136,0.4735516372795969
1.602272300649189,37.0,0.1407185628742515,0.8703703703703702,4.584967478670572,0.47959183673469385
1.847414902306214,52.0,0.14392857142857143,0.9805352798053528,6.966967138613983,0.37983034872761545
1.6442836848596991,52.0,0.15726834797393027,0.9668989547038327,7.0707241072602764,0.4715378079864061
1.9789856453554648,52.0,0.14050535987748852,1.0054794520547945,6.803505257608338,0.40732519422863483
1.696899188204095,28.0,0.18082088140722527,0.9122137404580152,7.616283561580385,0.4707040866568193
2.0149030205422647,50.0,0.16320272572402045,1.0126849894291754,6.93828448401696,0.46459747817652763
1.7949875865794807,44.0,0.17435747663551404,1.0,7.213768308118642,0.43961708394698085
2.022130174966722,40.0,0.13103586455620117,0.970326409495549,7.38770923908104,0.40470297029702973
1.8027983163432715,30.0,0.1551334237901402,0.991329479768786,6.738152494595957,0.40639810426540285
1.9537082362140725,34.0,0.16326530612244897,1.0122448979591836,7.038783541388542,0.43508771929824563
2.451151639098802,18.0,0.11997526283240569,0.9238095238095239,6.278521424165844,0.36397748592870544
2.0133284482203107,35.0,0.15462478184991274,0.9630434782608694,6.977281341630747,0.41324626865671643
1.9311735250107331,34.0,0.1512339585389931,0.9720812182741116,7.394493107219038,0.47080516287645974
2.104731536777351,28.0,0.14328808446455504,1.0326086956521738,6.137727054086234,0.4103671706263499
2.12835074638271,26.0,0.13278791692888608,0.946188340807175,6.295266001439646,0.3892988929889299
1.9248032429858193,29.0,0.15019542155220547,0.992619926199262,6.493753839851686,0.40695915279878975
2.1183016128865506,32.0,0.14332425068119892,0.9962121212121213,6.453624998892692,0.4141732283464567
1.9484070292539004,37.0,0.14320585842148087,0.9723756906077349,6.040254711277414,0.41904761904761906
1.8453318312335742,39.0,0.13262599469496023,0.9363295880149812,7.142827401161621,0.3952569169960475
1.8504056646607885,30.0,0.17808219178082194,1.368421052631579,4.836281906951478,0.41269841269841273
1.9537224108598839,52.0,0.1473684210526316,1.0510510510510511,6.70073110954781,0.43050430504305043
1.9147290315717385,45.0,0.1437246963562753,0.9770642201834864,6.9726062513017535,0.3992502343017807
1.0622594592023114,50.0,0.19484645252382635,0.9123966942148759,7.138866999945524,0.4380952380952381
1.1253191314966737,38.0,0.2160603371783496,0.9102803738317757,6.85751406254539,0.5120925341745531
1.6563596655435049,52.0,0.16126709863210945,1.0566037735849056,6.234410725718371,0.4392156862745098
1.875135078149106,52.0,0.15626585489599187,0.9194029850746269,6.639875833826536,0.40261437908496733
1.1827083090212116,52.0,0.21071919377004122,0.9892473118279569,7.029087564149662,0.40744021257750224
1.1084966107420862,52.0,0.19291338582677164,0.9504310344827587,6.9782137426306985,0.4109972041006524
1.5135435620353541,52.0,0.18926865123116499,0.9519408502772643,7.077498053569231,0.4345991561181435
1.4041342792482217,52.0,0.16798418972332016,1.0029498525073746,6.628041376179533,0.4497354497354497
1.67726477105886,52.0,0.1769701086956522,0.9720149253731344,6.9411900550683745,0.5038684719535783
1.1506669598014774,52.0,0.22577471716674866,0.9444444444444444,6.668228248417403,0.5832274459974587
1.562514005722377,52.0,0.14863921842288905,0.9301310043668123,6.416732282512326,0.3480392156862745
2.098802895158456,52.0,0.12982576016399044,0.945273631840796,6.928537818164665,0.37218413320274246
2.1837227250680944,52.0,0.11144708423326133,0.8835616438356164,6.7580945044277305,0.29965156794425085
1.925576237795656,52.0,0.13158953722334005,1.0447284345047925,6.859614903654202,0.34312696747114374
1.7967801776849188,52.0,0.17181208053691274,1.0756302521008403,6.452048954437226,0.4037854889589905
2.0159691187242625,52.0,0.12508884150675195,0.9643835616438357,6.777646593635117,0.40091116173120733
1.0107641980949145,52.0,0.23076923076923078,0.8781818181818182,6.822197390620491,0.5261437908496732
0.7859086606412564,52.0,0.19707207207207209,1.0416666666666667,5.886104031450156,0.48611111111111116
1.1035666621332412,52.0,0.2338284619070436,0.9568627450980391,7.087573705557973,0.40768588137009193
1.3015531326648,52.0,0.20612813370473537,1.0318725099601593,6.954638864880987,0.49427480916030536
1.170932950247736,46.0,0.2311262376237624,0.8946107784431139,7.224753405767971,0.5440640932265113
1.076537081016252,42.0,0.24635922330097085,0.9530516431924884,7.44716835960004,0.5918367346938775
0.7621600518468994,43.0,0.305414551607445,0.9116161616161617,7.214504414151143,0.5312729948491538
0.4775376768998158,41.0,0.2807613868116927,0.8805970149253731,6.967909201801884,0.38888888888888884
0.3313879047118487,29.0,0.3132090761750405,0.8946759259259259,7.19668657083435,0.5790262172284645
0.840402714841698,27.0,0.26286764705882354,0.8719512195121951,7.065613363597717,0.3663535439795047
0.5750390920796163,45.0,0.25755879059350506,0.8745247148288973,7.29641326877392,0.31186440677966104
0.9729734770461427,50.0,0.31160572337042924,1.0425531914893618,6.60934924316738,0.2641509433962264
0.779783487219492,52.0,0.2710978342046303,0.9283887468030692,6.990256500493881,0.3342541436464089
0.8021361055717752,36.0,0.32359952324195473,0.8960396039603961,7.405495663199472,0.33009118541033433
0.5010176827749051,43.0,0.27474402730375425,0.9953632148377126,7.444248649496705,0.3766081871345029
0.8196476641692869,52.0,0.22891566265060243,1.0,6.594413459749778,0.3119015047879617
0.7683937899344829,52.0,0.21810182275298556,0.9302949061662199,7.0192966537150445,0.3103756708407871
0.7583729654776526,52.0,0.2112232030264817,0.8417085427135678,6.913737350659685,0.33300198807157055
0.9666796174072841,47.0,0.270772238514174,0.9421768707482994,7.10085190894405,0.45671887881286066
0.8684860819260155,52.0,0.21560402684563756,0.889273356401384,6.648984550024776,0.3329015544041451
1.08417524087034,52.0,0.22240709927897948,0.9547619047619047,7.186144304522325,0.303557910673732
0.9257657022366732,49.0,0.2385482734319944,0.903871829105474,7.304515946460155,0.4552790854068594
0.661398482245365,52.0,0.2375478927203065,1.0108695652173914,6.1903154058531475,0.3811475409836066
0.6433264855759894,51.0,0.24654088050314468,0.9468599033816426,6.855408798609928,0.41306638566912535
0.8109302162163288,50.0,0.23768613974799543,0.8645833333333334,7.046647277848756,0.36118363794604
0.8725060195031332,52.0,0.22364217252396165,0.9364548494983278,6.738152494595957,0.33175355450236965
0.7846774984055362,43.0,0.20643971155458662,0.9159226190476191,8.381831553485561,0.2818868788642088
1.0769459256950418,52.0,0.2310712282669658,1.0430379746835443,7.413970290190444,0.24834237492465341
0.6341399999799129,30.0,0.26326326326326327,0.9962121212121213,6.918695219020472,0.26013847675568746
0.7718659352713361,39.0,0.26480599046970726,0.9025522041763342,7.288927694521257,0.2657103825136612
0.7537718023763802,47.0,0.22084548104956267,0.7670886075949368,7.1204443723924875,0.24494745351657238
1.2163953243244932,52.0,0.24925816023738873,0.9333333333333333,6.472346294500901,0.2596599690880989
0.8127951428258412,43.0,0.21955719557195572,0.9494680851063829,7.157735484249907,0.2780373831775701
0.7419373447293773,51.0,0.3142857142857143,1.2790697674418603,5.429345628954441,0.2412280701754386
0.47000362924573563,39.0,0.2668112798264642,0.9534883720930232,5.942799375126701,0.3228346456692913
1.2878542883066382,52.0,0.2516629711751663,0.9578059071729959,6.740519359606223,0.26832151300236406
0.5264430346610671,20.0,0.28487147071217866,0.8677792041078305,7.413970290190444,0.4074743821579265
0.49901616580649305,52.0,0.3529411764705882,1.078125,6.253828811575473,0.2653846153846154
0.9516578757114463,52.0,0.227792436235708,0.8604651162790699,6.763884908562435,0.29907621247113164
0.9439058989071284,52.0,0.23797139141742527,0.8883495145631068,6.416732282512326,0.29901960784313725
0.9718767991137006,52.0,0.2669491525423729,0.8630136986301369,6.028278520230698,0.3036144578313253
1.1071424696714847,52.0,0.2470997679814385,0.9906976744186048,6.901737206656574,0.21428571428571427
0.39783608094367323,50.0,0.2484375,0.8999999999999999,7.329749689041512,0.31278688524590165
0.6594869790673101,43.0,0.30845070422535215,0.9279661016949153,7.317212408359839,0.2908366533864542
0.3950106502043054,52.0,0.25862068965517243,0.9883720930232559,6.915723448631314,0.25297619047619047
0.47056597110191173,44.0,0.3209401709401709,0.9103030303030304,7.9420068084898565,0.2669747600426591
0.7117235661328808,48.0,0.20224056603773585,0.8661616161616161,7.300472814267799,0.23160027008777853
0.8298610038757674,49.0,0.18638297872340426,1.0092165898617511,6.755768921984255,0.2549476135040745
0.7651887334249159,37.0,0.22321809645753307,0.9111498257839721,7.382746449738912,0.3252487562189055
0.4823026848327524,30.0,0.2295081967213115,0.9655172413793103,6.052089168924417,0.32941176470588235
0.28374934942406804,40.0,0.19784946236559142,0.9246231155778895,6.335054251498059,0.3262411347517731
1.2572102077083531,44.0,0.18291862811028917,0.8662420382165605,6.8679744089702925,0.28303850156087407
1.3622065655908007,52.0,0.20005841121495327,0.9927536231884057,7.728855823852543,0.3013638363396392
1.1279445280293945,52.0,0.2559055118110236,1.0263157894736843,6.396929655216146,0.32499999999999996
0.9571255263124909,46.0,0.2227387996618766,0.9165217391304348,7.4067107301776405,0.3199757134183364
0.9162907318741551,49.0,0.2322015334063527,0.9422222222222222,7.0909098220799835,0.3530391340549542
1.0285116609886207,38.0,0.21613643817645128,0.9268635724331927,7.681099001536359,0.3041070604522381
1.0410184859425273,29.0,0.20731707317073172,0.9042553191489361,6.844815479208263,0.362087326943557
1.084614779024256,47.0,0.18924173687621518,0.9511400651465797,6.755768921984255,0.33993015133876603
1.0425708977844848,34.0,0.2182741116751269,0.9263913824057451,7.324489979348532,0.34014502307185235
1.0560526742493137,35.0,0.22120343839541548,0.9437652811735942,7.04141166379481,0.3377077865266842
1.121091070428536,39.0,0.23165252121817273,0.9279999999999999,7.011213987350367,0.41839495040577096
1.1235325176283324,39.0,0.22101090188305253,0.9977628635346757,7.107425474110705,0.3652743652743653
1.6005787860007759,43.0,0.14942528735632182,0.9118236472945891,7.016609683894219,0.4080717488789237
1.5627864595902874,52.0,0.17323852617970265,0.9146757679180887,6.559615237493242,0.37960339943342775
1.2487836328596533,52.0,0.2006251776072748,0.9929676511954993,7.5406215286571525,0.3749336165693043
1.6328418902131165,41.0,0.1642512077294686,0.9604519774011299,6.6895992691789665,0.4228855721393035
1.4104258406948187,48.0,0.19076457229371688,0.9581749049429658,6.226536669287466,0.4980237154150198
1.5568806616954243,48.0,0.14049586776859505,0.918918918918919,6.413458957167357,0.3901639344262295
1.4522459459125934,46.0,0.1713106295149639,0.9736070381231673,6.643789733147672,0.4322916666666667
1.0933987216152221,50.0,0.19008264462809915,0.9435897435897437,6.135564891081739,0.39826839826839827
1.4288508505338036,40.0,0.22169811320754718,0.91796875,6.502790045915623,0.3523238380809595
1.347735428941267,46.0,0.19549240568348847,0.985185185185185,6.9650803456014065,0.37677053824362605
1.3891403075698094,52.0,0.15278543849972423,1.022140221402214,6.456769655572163,0.434850863422292
1.5382211413431115,45.0,0.1670345842531273,1.0066518847006651,7.00850518208228,0.4104882459312839
1.074900028708358,28.0,0.2127862595419847,0.8791064388961891,7.459914766241105,0.385146804835924
0.8344731166503802,35.0,0.21642619311875697,0.8496732026143791,6.9167150203536085,0.3865213082259663
0.9808417529336019,49.0,0.23809523809523808,1.0769230769230769,6.602587892189336,0.28493894165535955
0.9627925655255749,44.0,0.3028994447871684,1.086283185840708,7.21081845347222,0.362629246676514
0.8824029732067981,45.0,0.22411347517730498,0.8893058161350845,7.333023014386481,0.30980392156862746
1.0220191798365887,45.0,0.23750618505690255,0.9090909090909091,7.251344983372214,0.3404255319148936
1.0062045593429545,46.0,0.2541313086199196,1.1200787401574803,7.237059026124737,0.4093525179856115
0.6136709790581485,52.0,0.1821259309410968,0.8966666666666666,6.970730078143525,0.2525821596244131
0.9776868207392294,52.0,0.23200757575757575,1.09375,6.674561391814426,0.3093434343434343
1.116321222448883,49.0,0.2728285077951002,1.0040983606557377,6.658011045870748,0.31450577663671375
0.8715443804617435,44.0,0.2055256064690027,0.8591549295774649,7.727094484779841,0.26884089907448216
0.5416263729187031,43.0,0.2391304347826087,0.8847826086956522,7.112327444710911,0.33170334148329256
0.965080896043587,47.0,0.2735527809307605,0.9717741935483872,6.6240652277998935,0.3200531208499336
1.0301549880232022,40.0,0.2732793522267206,1.1842105263157894,6.304448802421981,0.24680073126142593
0.546733162104409,50.0,0.24774774774774777,0.9302325581395349,7.499423290592229,0.24349750968456008
0.7324159694806452,44.0,0.29499404052443384,0.9630350194552529,7.438383530044307,0.2911764705882353
0.911881023385455,51.0,0.24007330482590103,0.8488120950323974,7.341483852363161,0.254698639014906
0.5622409107121464,52.0,0.2112676056338028,0.9554140127388535,6.98933526597456,0.2764976958525346
1.4086427647836524,52.0,0.23181049069373943,0.7919075144508672,5.8664680569332965,0.3881019830028329
0.9845099708512989,52.0,0.2,0.9738562091503268,6.159095388491933,0.3150105708245243
0.8894538219205627,49.0,0.2125880281690141,0.9698795180722892,7.390798521735676,0.29796421961752007
0.8462544590904869,46.0,0.28687196110210694,0.944,7.075808863978387,0.29923922231614536
0.8155417887735513,43.0,0.2723697148475909,0.8445121951219513,6.728628613084702,0.3313397129186603
0.5899509877314957,42.0,0.2821888412017167,1.0354330708661417,6.802394763324311,0.2922222222222222
0.813681982188683,39.0,0.19970249163257717,0.8994974874371858,7.543273346705446,0.2844279661016949
0.7208596191264811,41.0,0.22042663219133804,0.8216867469879517,6.931471805599453,0.3330078125
1.2640702283745164,52.0,0.18391304347826085,0.9548532731376974,7.110696122978827,0.3453061224489796
1.1367747497624585,39.0,0.2146118721461187,0.9423558897243107,6.976348070447749,0.35107376283846875
0.932203450334204,50.0,0.20246384574183182,0.9379652605459058,7.028201432058005,0.3351063829787234
1.0640208438984906,43.0,0.19917695473251026,0.9641434262948207,7.337587743538596,0.3148991541964867
0.8383291904044432,44.0,0.227299016772701,0.9492753623188406,7.122866658599083,0.3169354838709677
1.0560526742493137,52.0,0.16374269005847955,0.9333333333333333,6.150602768446279,0.35820895522388063
1.2153577491924996,52.0,0.195852534562212,0.9929906542056075,6.990256500493881,0.39134438305709024
1.2560148183529711,52.0,0.1790468012022327,0.9370786516853933,7.042286171939743,0.36451048951048953
1.461517782357478,52.0,0.15048154093097912,0.9036144578313253,7.011213987350367,0.33814247069431924
1.169381359556317,52.0,0.16787989080982713,0.929471032745592,6.891625897052253,0.375
1.3545456628053103,33.0,0.33098591549295775,1.5161290322580647,6.354370040797351,0.0817391304347826
1.654946507664866,49.0,0.17666948436179206,1.0195121951219512,6.206575926724928,0.4213709677419355
1.3153889476041163,52.0,0.17757009345794392,0.9844559585492227,6.318968113746434,0.34234234234234234
1.5237275069956926,45.0,0.18516421291053226,0.9849397590361446,6.767343125265392,0.37629459148446487
1.659712688307723,39.0,0.17179902755267423,1.1157894736842104,5.4638318050256105,0.4491525423728814
1.9583326690538705,41.0,0.15166548547129693,0.9184549356223176,6.439350371100098,0.34185303514376997
1.379068316028151,46.0,0.15599810336652442,0.8501291989664083,6.826545223556594,0.35683297180043383
1.082279634047212,47.0,0.2082994304312449,1.0534979423868314,6.366470447731438,0.43986254295532645
0.9808417529336019,50.0,0.21069182389937108,0.9262672811059907,6.302618975744905,0.36813186813186816
1.6946242917948233,37.0,0.16189896530736458,1.015267175572519,6.429719478039138,0.4290322580645161
1.837974893025018,34.0,0.14391143911439114,1.0,6.091309882077698,0.4411764705882353
1.9099424249057655,23.0,0.1415623651273198,0.9761904761904762,6.86171134048073,0.34345549738219894
1.9560301967646012,24.0,0.13176087840585604,1.0220820189274449,6.82001636467413,0.3537117903930131
1.789239630432588,22.0,0.1531692882728547,0.96044921875,8.514188682395938,0.39458375125376133
1.3049487216659381,42.0,0.1751968503937008,1.0269230769230768,6.478509642208569,0.41013824884792627
1.0560526742493137,30.0,0.21136500300661457,0.9423592493297587,7.440733707389261,0.41255868544600943
1.2297867392189157,43.0,0.20503778337531486,0.9249999999999999,6.98933526597456,0.3751152073732719
1.1934375024105532,50.0,0.17295980511571254,0.8819875776397516,6.569481420414296,0.3983169705469846
1.3545456628053103,49.0,0.2026875699888018,1.0225988700564972,6.148468295917647,0.38675213675213677
1.4291143583028187,52.0,0.18529862174578868,0.9453125,5.69035945432406,0.4087837837837838
1.4759065198095778,47.0,0.1735668789808917,1.0046082949308754,6.345636360828596,0.38245614035087716
1.562514005722377,48.0,0.18423746161719548,0.9278350515463918,6.100318952020064,0.40358744394618834
1.273657436491288,45.0,0.16523235800344235,0.9672544080604534,6.875232087276577,0.396694214876033
